id,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5,prob_6,prob_7,prob_8,prob_9,prob_10,confidence
400,0.025582904219952168,0.003889376806679406,0.052958189062890536,0.0027817449160536752,0.001668147039243428,0.0,0.05261329854285179,0.0,0.4171345837247866,0.3888709492875522,0.05450080639999019,0
412,0.025012241882367874,0.0038891702313626924,0.054044111053850055,0.002781102538148757,0.0016677639096783765,0.0,0.053452225026970904,0.0,0.42958028327162173,0.38129925332634873,0.04827384875965076,0
48,0.013906484802036633,0.0033390594310180274,0.07953192590550251,0.0005744238265415775,0.0011167790907808542,0.0,0.05763903379714334,0.0,0.5099477833851206,0.31410162336076297,0.019842886401093555,0
673,0.016679654390948914,0.0038900114960078586,0.06710534610280967,0.0005588311937272622,0.000555999440329879,0.0,0.06063111967170243,0.0,0.4753557142474514,0.3456642013900766,0.0295591220669461,0
738,0.010601954494967196,0.004444841982375724,0.069307040451362,0.0016677216188960686,0.0022227474485607235,0.0,0.022232146562875574,0.0,0.5540256726066616,0.31775944590521366,0.017738428929087495,0
760,0.002777786712383984,0.007222238401618873,0.0005555580316279025,0.03000018258956075,0.7758106327679622,0.17974470366182524,0.002222228781655777,0.0,0.0016666690533651788,0.0,0.0,1
165,0.9849987835618302,0.0033333671032365875,0.0027778855514068754,0.002222814858181286,0.001666693942490702,0.0,0.0050002313136227015,0.0,2.2366923166785354e-07,0.0,0.0,1
21,0.004450208488824109,0.0005589569108313445,0.06339292965978847,0.002226983312298166,0.0011122901673455185,0.0,0.02223526849142103,0.0,0.5514147148422477,0.3341026747246393,0.020505973402604443,0
259,0.033940306313280155,0.005001547078690316,0.054739748155722,0.006681119777458527,0.001111806059595753,0.0,0.035200736214826264,0.0,0.44296619840525,0.3766571619932367,0.04370137600194038,0
266,0.016714653685117,0.0016671137282960752,0.06300369027352702,0.0011116926015760753,0.001111211619696905,0.0,0.035001316729999433,0.0,0.49876029567534,0.35376120998788874,0.02886881569855874,0
28,0.0022226816521959507,0.0050000205388897505,3.417202654468775e-09,0.025556115396811185,0.7334531374621064,0.23321247998331426,0.0005555596455501194,0.0,1.9039298277523554e-09,0.0,0.0,1
331,0.018892604961173023,0.0038895021138282255,0.06474441223304485,0.004451771970762975,0.0011121526862182718,0.0,0.04757261598826933,0.0,0.42523846900451306,0.3838067667783135,0.050291704263876885,0
486,0.9872213737905011,0.00555557696988954,0.003333440767854171,3.5588665634580113e-07,2.467226513545099e-08,0.0,0.003889063407395946,0.0,1.6450543785431785e-07,0.0,0.0,1
676,0.029463883374171586,0.003333351831274104,0.9305290646896315,0.0005561721809489049,0.0005555864819666054,0.0,0.015559244573663861,0.0,0.020002696868343425,0.0,0.0,1
679,0.01945544690091055,0.003889532440317387,0.06757247876196537,0.004454526334368336,0.0005566074450925884,0.0,0.050898427266747634,0.0,0.4123611858076613,0.38617153017369055,0.05464026486924615,0
681,0.0022231417617743156,0.003888898432197917,0.0005555575487151829,0.01722240400671065,0.6838440095680233,0.29059931126289595,0.0011111203197070412,0.0,0.0005555570999757817,0.0,0.0,1
129,0.007239312656583314,0.0005583475012800357,0.043183476607224235,0.0016709914765856903,7.390812843952511e-07,0.0,0.04588060397844652,0.0,0.46913244525113773,0.389314620707193,0.043019462740265024,0
280,0.03166776849454818,0.00444462555800612,0.045007307729582204,0.006668528716567936,0.0005556238781470473,0.0,0.041199237748160485,0.0,0.3953965175251069,0.40542133531695457,0.06963905503292651,0
323,0.01566256749449561,0.9525405829118945,0.001671556642773085,0.025106511191685252,0.0033469088965967894,0.0,0.0011128440068652835,0.0,0.0005590288556894672,0.0,0.0,1
330,0.0072228280155032,0.00500009368973807,0.0027778136040522584,0.03222428641915427,0.5149762125865551,0.4166805891985011,0.004444655668403779,0.0,0.016673520818092296,0.0,0.0,0
52,0.00559880173017031,0.968825877412938,2.6632039559839264e-07,0.02224018481736484,0.0022232582859786046,0.0,0.0011112494327862512,0.0,3.6200036635604727e-07,0.0,0.0,1
546,0.003888936473184489,0.0011111206659005313,0.9722208395111285,0.0011111734213858848,8.814591029063891e-09,0.0,0.005000949831370186,0.0,0.01666697128243948,0.0,0.0,1
796,0.021679268344927772,0.001670567923224379,0.06386617079645932,0.0061362823853869305,3.966905859872444e-06,0.0,0.07053175171720602,0.0,0.37315902261790246,0.39196634619187604,0.07098662311715717,0
103,0.02963998492372474,0.010561528809484745,0.09141250745765202,0.004447827617493923,0.005001416560075835,0.0,0.021153401603689777,0.0,0.637060931464237,0.1963421391089199,0.004380262454722071,1
204,0.027332469799756096,0.01001086722959267,0.0753321560655769,0.004452438011331289,0.00500238269379387,0.0,0.02288893428015275,0.0,0.6191178334607323,0.22934626213972883,0.006516656319335201,1
284,0.00230239418201292,0.039045350344351866,8.426448912630146e-06,0.6937775195456888,0.26373102074814037,0.0,0.0011264278727253782,0.0,8.860858168050668e-06,0.0,0.0,1
357,0.04172240918889981,0.016113723909266377,0.051382618022736574,0.011129818574257544,0.005562325962481886,0.0,0.05260620691449749,0.0,0.512387421585847,0.29284567228353126,0.01624980355848203,0
447,0.004019031946157893,0.056747620639142904,1.1328589282782639e-05,0.5928266991635744,0.3452576665202779,0.0,0.0011276064588942591,0.0,1.004668266985808e-05,0.0,0.0,0
460,0.0005555675232471907,0.0005555715093646321,6.334247555607067e-09,0.9566648309814064,0.042224009480864716,0.0,7.97774783087555e-09,0.0,6.193121545288937e-09,0.0,0.0,1
508,0.010555572703175338,0.005000022932936108,0.04611372263217355,0.0033333433614229496,0.0022222273497512495,0.0,0.03611173598090993,0.0,0.5707285179549046,0.3101301406886086,0.01580471639611774,0
708,0.0016845542768441516,0.026772682007231048,6.876608189563925e-06,0.7686598597719011,0.20174815461897308,0.0,0.000566791060850851,0.0,0.0005610816560102847,0.0,0.0,1
723,0.011666734832804997,0.005000034672218197,0.04722604321588517,0.003333352534168426,0.0022222347100787354,0.0,0.028334330917735146,0.0,0.6107046509824099,0.28058889834355866,0.010923719791140804,1
750,0.00293061844106058,0.03577440833577395,1.0267852818720923e-05,0.6885100671616549,0.2716308877795361,0.0,0.001131974991816767,0.0,1.1775437338937303e-05,0.0,0.0,1
183,0.8988868460722979,0.04389023269690818,0.03000061666927738,0.005555579521731007,0.0022222357192502127,0.0,0.007222251995556876,0.0,0.012222237324978513,0.0,0.0,1
367,0.004444461318424959,0.0016666761363233775,0.03947113209142789,0.0011111256664817464,0.0011111165791982249,0.0,0.017778202869495042,0.0,0.6930586210577558,0.2354091148348192,0.005949549446073755,1
409,0.0038889085926446954,0.002222231263249059,0.007778061668420947,1.144593607762895e-09,0.000555557890478751,0.0,0.7616967837285934,0.20377857131306715,0.020079884398952485,0.0,0.0,1
482,0.01833801517591045,0.013334390256675974,0.055256155802917796,0.00555631038583411,0.0038893416594559826,0.0,0.022857075948359135,0.0,0.6278092640225509,0.24543819877200618,0.0075212479762894495,1
520,0.015000783716351506,0.9349830986918465,0.0033341924198468332,0.03279106365905976,0.010001222755832777,0.0,0.0027782135213850396,0.0,0.0011114252356776032,0.0,0.0,1
67,0.0758200688552082,0.8486615126081448,0.014465332189137014,0.0371232234842637,0.00501301195931574,0.0,0.00946006921608174,0.0,0.009456781687848751,0.0,0.0,1
333,0.03025940246135329,0.006202424727403095,0.07466001479168426,0.0011308805466967201,0.0022319176841868495,0.0,0.02902027117565304,0.0,0.5794313689231162,0.2666561857494958,0.010407533940410748,0
373,0.029444892350855466,0.9472214138281302,0.0061112337041903005,0.008333425235764375,0.0022222735342839884,0.0,0.006666728942928356,0.0,3.240384730762424e-08,0.0,0.0,1
416,0.025786468081524058,0.007308197595724535,0.0864698804085783,0.0011203771282568581,0.0022307154092028165,0.0,0.037608353855859276,0.0,0.6013389009949729,0.23121644740257993,0.0069206591233013075,1
624,0.003334574946260093,0.019568758242523004,0.0005558576341996636,0.9709800498691191,0.004449170733947888,0.0,0.0005558881126800986,0.0,0.0005557004612701418,0.0,0.0,1
664,0.029657965532996156,0.035617777421418285,0.03949034696457788,0.017256381648832305,0.007802034968774141,0.0,0.502252246272205,0.33328915147424865,0.03463409571694757,0.0,0.0,0
746,0.3035616335549924,0.5759912936744872,0.042044057545586926,0.012511479985784502,0.004820764041444357,0.0,0.0329716201759211,0.0,0.028099151021783578,0.0,0.0,0
747,0.03006891638018757,0.01897085830473144,0.09291739748446223,0.00669172981392165,0.0033469589961983436,0.0,0.0429349467252607,0.0,0.5688521998603369,0.2289059102811081,0.007311082153793151,0
162,0.0005555744224920198,0.010000121872416114,1.0037168653431341e-08,0.02778248317878811,0.894037804328382,0.06706844161137507,6.16365159431085e-09,0.0,0.0005555583857265486,0.0,0.0,1
17,0.024472679822066804,0.021684571320344934,0.060329670088378605,0.0011113707602563737,0.0005563024554299819,0.0,0.4078985998562053,0.3826150341460111,0.10133177155130689,0.0,0.0,0
196,0.0350749831523776,0.02475727596961136,0.0534172960429986,0.0011340684066353675,0.0005745874796136647,0.0,0.30004302457219345,0.27449951051159693,0.1295432753195758,0.14834069951704618,0.032615279028350985,0
208,0.006111526087207757,0.021667101286710913,8.99053031872044e-09,0.9527766688377511,0.017222466579350497,0.0,0.0011111152119087438,0.0,0.0011111130065406718,0.0,0.0,1
227,0.019453479061974036,0.018344613834929427,0.05393213080759227,0.0011113538917858917,0.0011113559345107846,0.0,0.4450832583469864,0.35187320724003873,0.10909060088218243,0.0,0.0,0
319,0.06516578865128607,0.02935000960794013,0.09983733237106582,0.0033552364983234066,0.0005760823139644646,0.0,0.2562716391843707,0.2573969178366451,0.11053737320400474,0.1392432627839109,0.03826635754848887,0
346,0.011111235311590716,0.006666826628667336,0.01555612624180595,0.0005555615273327981,1.3128490019190313e-08,0.0,0.0448057728250076,0.0,0.3254646807169773,0.4457398019052057,0.1500999817149226,0
383,0.030929412112123404,0.02734063338945507,0.055345661365032106,0.002249822071719884,0.0011256474211027868,0.0,0.24932059445409616,0.2039687354321057,0.1884533520331429,0.20262365416079328,0.0386424875604288,0
435,0.02138044286223203,0.01391408376916466,0.03589051727955919,0.0027832724786754147,0.0005585927270812818,0.0,0.2933658482722483,0.0,0.23786182341791628,0.30589963710011225,0.08834578209301044,0
495,0.029029980554082496,0.02168987870967362,0.04933744099637551,0.0011244230251486477,0.001674272755651093,0.0,0.23985883554602244,0.261063970587819,0.14349363586995545,0.19184322206405516,0.06088433989121664,0
525,0.026742358423541588,0.02001576404506516,0.04758020997482089,0.0022298832674375866,0.0011150905373625071,0.0,0.23061048944604207,0.0,0.2529648375760656,0.32505216876061643,0.09368919796904823,0
554,0.002222231925021465,0.013333463898377251,7.363746527454533e-09,0.9738885878064859,0.009444591730836753,0.0,0.001111115659690201,0.0,1.6158418135467274e-09,0.0,0.0,1
607,0.019611836456775562,0.01390022658631639,0.03278836197206526,0.0016694699857275742,1.919052793653952e-06,0.0,0.2781484938283729,0.0,0.23424535814646258,0.3165236441432828,0.10311068982820334,0
60,0.039575562857356465,0.03190510642651758,0.08364250847428094,0.0011480288827201237,0.000602298264747939,0.0,0.300833130882136,0.2870080876731092,0.25528527653913174,0.0,0.0,0
652,0.038941998567853346,0.02958121568452443,0.07509089031228364,0.0028223894824531887,0.0011390572684030307,0.0,0.2642102708956987,0.24224031791740572,0.14056093271917147,0.16612556723494154,0.039287359917264945,0
102,0.02752129328158057,0.022240450058596404,0.06758340406001602,0.0016739281849225466,0.0011178997067832206,0.0,0.07306522841946851,0.0,0.27482918117945565,0.38934739868861146,0.1426212164205657,0
320,0.04481533812179261,0.03641542538789352,0.4151278390467896,0.004518996808978619,0.000629428139928519,0.0,0.21000022029102708,0.21957561984710852,0.06891713235648153,0.0,0.0,0
398,0.7447750085028477,0.1320290988572223,0.08641590631459042,0.004450906683030866,0.0011155262193747323,0.0,0.01612555066896613,0.0,0.015088002753967805,0.0,0.0,1
3,0.006111268247502587,0.002778301501132129,0.011112409195635504,7.166586570436909e-09,1.5165661899986502e-08,0.0,0.48401083206552725,0.4698719577562311,0.02611520890172299,0.0,0.0,0
523,0.8282228193629162,0.06788430548077995,0.05889232408612371,0.0027778411462500547,0.0005555909776361127,0.0,0.02277789790997081,0.0,0.01888922103632323,0.0,0.0,1
582,0.02654941710263037,0.03753971392627709,0.07370163084799551,0.0033492370742908436,0.0005994393963044327,0.0,0.5177212043647471,0.2992855383083435,0.04125381897941122,0.0,0.0,0
620,2.8251979813760193e-08,0.000555560579797681,2.8370208131332934e-09,0.0005564366538283425,0.9072579931722002,0.09162997662333895,1.2152482868040495e-09,0.0,6.665859189745664e-10,0.0,0.0,1
657,0.01693657089332283,0.011673828629823791,0.12586813085774612,0.0027803406744581643,0.0016695747136317388,0.0,0.2846461859689473,0.38815324855700317,0.168272119705067,0.0,0.0,0
667,0.01724320951927652,0.9405322515065949,0.017779900159714406,0.008333386646873348,0.0027778294327844124,0.0,0.00722226844906861,0.0,0.006111154285687796,0.0,0.0,1
669,0.8177776708137843,0.07820682397247422,0.07289215779305054,0.004445449352328883,0.0005563643942920598,0.0,0.015557988092017586,0.0,0.010563545582052419,0.0,0.0,1
248,0.020206312279698945,0.01502898892370637,0.045369673222704326,0.0011204118894058747,1.0355694946357667e-05,0.0,0.3716033592476748,0.0,0.2275461383383856,0.26129481415084455,0.05781994625263326,0
